Lead_ID,Lead_Source,Industry,Company_Size,Budget,Interaction_Count,Response_Time,Location,Engagement_Score,Previous_Contact_History,Conversion_Probability_True,Conversion_Status,Lead_Value_Score,Interaction_Velocity,Engagement_Per_Interaction,High_Intent_Lead
LEAD0207,Website,Education,Medium,32600.0,8,16.0,Asia-Pacific,26,2,0.3602,0,8476.0,0.47058823529411764,2.888888888888889,0
LEAD0208,Cold Call,Finance,Small,24200.0,6,20.8,Asia-Pacific,45,1,0.1804,0,10890.0,0.27522935779816515,6.428571428571429,0
LEAD0209,Website,Education,Small,20200.0,6,12.7,North America,34,1,0.3464,0,6868.0,0.43795620437956206,4.857142857142857,0
LEAD0210,Website,Tech,Medium,6300.0,6,18.8,North America,71,1,0.8673,1,4473.0,0.30303030303030304,10.142857142857142,0
LEAD0211,Email,Manufacturing,Large,7000.0,8,1.2,South America,62,2,0.6661,1,4340.0,3.6363636363636362,6.888888888888889,0
LEAD0212,Cold Call,Tech,Small,3000.0,6,0.3,Europe,62,2,0.5907,1,1860.0,4.615384615384615,8.857142857142858,0
LEAD0213,Cold Call,Finance,Small,7500.0,3,16.0,South America,75,1,0.4052,0,5625.0,0.17647058823529413,18.75,0
LEAD0214,Website,Retail,Medium,10500.0,5,3.7,North America,38,1,0.501,0,3990.0,1.0638297872340425,6.333333333333333,0
LEAD0215,Cold Call,Finance,Large,37800.0,8,25.3,Europe,60,1,0.4039,0,22680.0,0.3041825095057034,6.666666666666667,0
LEAD0216,Website,Healthcare,Medium,11100.0,8,9.3,Europe,76,0,0.786,1,8436.0,0.7766990291262136,8.444444444444445,0
LEAD0217,Website,Finance,Medium,30100.0,7,7.9,South America,37,0,0.5394,1,11137.0,0.7865168539325842,4.625,0
LEAD0218,Cold Call,Retail,Small,13600.0,4,17.9,North America,14,0,0.0234,0,1904.0,0.21164021164021166,2.8,0
LEAD0219,Cold Call,Tech,Medium,32700.0,2,16.3,North America,41,0,0.0478,0,13407.0,0.11560693641618497,13.666666666666666,0
LEAD0220,LinkedIn,Tech,Small,76800.0,5,14.7,Europe,74,1,0.853,1,56832.0,0.3184713375796179,12.333333333333334,0
LEAD0221,Cold Call,Tech,Medium,7500.0,10,14.2,South America,36,2,0.2926,0,2700.0,0.6578947368421053,3.272727272727273,0
LEAD0222,Email,Finance,Medium,41700.0,6,8.8,Middle East,46,1,0.3715,0,19182.0,0.6122448979591836,6.571428571428571,0
LEAD0223,Website,Tech,Large,21400.0,5,31.4,Middle East,39,2,0.4579,0,8346.0,0.154320987654321,6.5,0
LEAD0224,Email,Finance,Small,36000.0,5,26.7,Middle East,51,0,0.1425,0,18360.0,0.18050541516245489,8.5,0
LEAD0225,Website,Finance,Small,23100.0,8,4.9,North America,34,2,0.6202,0,7854.0,1.3559322033898304,3.7777777777777777,0
LEAD0226,Website,Tech,Medium,13000.0,5,19.7,North America,25,0,0.3637,1,3250.0,0.24154589371980678,4.166666666666667,0
LEAD0227,Referral,Healthcare,Medium,7200.0,7,26.7,North America,46,2,0.5328,1,3312.0,0.2527075812274368,5.75,0
LEAD0228,Email,Education,Medium,3500.0,3,11.7,North America,50,1,0.122,1,1750.0,0.2362204724409449,12.5,0
LEAD0229,LinkedIn,Tech,Small,17300.0,8,9.8,Asia-Pacific,77,3,0.8082,1,13321.0,0.7407407407407407,8.555555555555555,0
LEAD0230,Cold Call,Healthcare,Small,94800.0,4,13.5,South America,56,1,0.2436,0,53088.0,0.27586206896551724,11.2,0
LEAD0231,LinkedIn,Retail,Medium,28800.0,4,2.2,North America,32,0,0.6193,1,9216.0,1.25,6.4,0
LEAD0232,Email,Finance,Small,9900.0,7,1.2,Europe,40,0,0.4979,1,3960.0,3.1818181818181817,5.0,0
LEAD0233,Email,Retail,Large,37100.0,5,20.7,South America,69,2,0.6851,0,25599.0,0.2304147465437788,11.5,0
LEAD0234,Email,Finance,Small,31300.0,8,10.3,Europe,47,1,0.4767,1,14711.0,0.7079646017699115,5.222222222222222,0
LEAD0235,Website,Healthcare,Medium,8600.0,7,1.7,North America,33,2,0.4771,0,2838.0,2.5925925925925926,4.125,0
LEAD0236,Cold Call,Tech,Medium,2300.0,9,6.6,Europe,57,0,0.3148,1,1311.0,1.1842105263157896,5.7,0
LEAD0237,Website,Retail,Medium,4500.0,4,4.3,North America,39,0,0.4041,1,1755.0,0.7547169811320755,7.8,0
LEAD0238,Website,Retail,Small,44000.0,6,25.1,Europe,65,0,0.5766,0,28600.0,0.22988505747126436,9.285714285714286,0
LEAD0239,Cold Call,Tech,Medium,38200.0,7,8.6,Europe,62,1,0.3845,1,23684.0,0.7291666666666667,7.75,0
LEAD0240,Website,Finance,Small,9000.0,4,10.4,North America,32,0,0.1576,0,2880.0,0.3508771929824561,6.4,0
LEAD0241,Referral,Manufacturing,Medium,8700.0,5,3.3,Middle East,91,1,0.954,1,7917.0,1.1627906976744187,15.166666666666666,0
LEAD0242,Referral,Finance,Small,33500.0,9,19.4,Europe,53,0,0.8456,1,17755.0,0.44117647058823534,5.3,0
LEAD0243,LinkedIn,Healthcare,Small,57500.0,5,32.0,Europe,2,1,0.082,0,1150.0,0.15151515151515152,0.3333333333333333,0
LEAD0244,Email,Manufacturing,Small,32200.0,5,19.0,Middle East,63,1,0.6317,0,20286.0,0.25,10.5,0
LEAD0245,Website,Retail,Small,20600.0,5,8.2,North America,3,0,0.1076,0,618.0,0.5434782608695653,0.5,0
LEAD0246,LinkedIn,Healthcare,Large,7600.0,5,21.7,North America,76,0,0.8687,1,5776.0,0.22026431718061676,12.666666666666666,0
LEAD0247,Email,Retail,Small,16900.0,9,2.6,Asia-Pacific,56,1,0.5094,0,9464.0,2.5,5.6,0
LEAD0248,Referral,Education,Medium,7300.0,8,1.5,North America,52,2,0.716,1,3796.0,3.2,5.777777777777778,0
LEAD0249,Referral,Finance,Large,35000.0,8,7.0,Asia-Pacific,53,0,0.935,1,18550.0,1.0,5.888888888888889,0
LEAD0250,LinkedIn,Finance,Small,11800.0,6,2.5,North America,65,1,0.709,1,7670.0,1.7142857142857142,9.285714285714286,0
LEAD0251,Website,Finance,Medium,37900.0,8,3.7,North America,44,2,0.8353,1,16676.0,1.702127659574468,4.888888888888889,0
LEAD0252,Email,Manufacturing,Small,11600.0,5,10.7,Europe,53,1,0.3956,0,6148.0,0.4273504273504274,8.833333333333334,0
LEAD0253,LinkedIn,Retail,Small,36800.0,8,6.3,North America,56,2,0.6864,0,20608.0,1.095890410958904,6.222222222222222,0
LEAD0254,Website,Tech,Small,10100.0,3,24.2,Asia-Pacific,1,2,0.0266,0,101.0,0.11904761904761905,0.25,0
LEAD0255,Website,Education,Large,13600.0,3,3.2,Europe,65,2,0.5486,0,8840.0,0.7142857142857143,16.25,0
LEAD0256,Email,Finance,Small,21100.0,6,48.0,South America,69,1,0.3308,0,14559.0,0.12244897959183673,9.857142857142858,0
LEAD0257,Referral,Tech,Medium,3500.0,6,5.4,Asia-Pacific,62,1,0.8899,1,2170.0,0.9375,8.857142857142858,0
LEAD0258,Cold Call,Healthcare,Medium,61200.0,9,8.8,North America,61,0,0.5552,0,37332.0,0.9183673469387754,6.1,0
LEAD0259,Email,Finance,Large,19000.0,7,1.8,Asia-Pacific,85,0,0.8663,1,16150.0,2.5,10.625,1
LEAD0260,Website,Education,Small,16200.0,6,10.5,Europe,52,0,0.3242,1,8424.0,0.5217391304347826,7.428571428571429,0
LEAD0261,Cold Call,Tech,Medium,38600.0,9,39.1,Asia-Pacific,53,0,0.3059,1,20458.0,0.22443890274314213,5.3,0
LEAD0262,Referral,Education,Medium,42200.0,6,16.7,Asia-Pacific,40,0,0.451,0,16880.0,0.33898305084745767,5.714285714285714,0
LEAD0263,Website,Healthcare,Medium,16800.0,8,3.5,Europe,15,0,0.6764,1,2520.0,1.7777777777777777,1.6666666666666667,0
LEAD0264,Email,Tech,Large,54400.0,5,7.1,Europe,62,0,0.7105,1,33728.0,0.617283950617284,10.333333333333334,0
LEAD0265,LinkedIn,Manufacturing,Medium,3300.0,8,6.7,Europe,42,0,0.3979,0,1386.0,1.0389610389610389,4.666666666666667,0
LEAD0266,Cold Call,Healthcare,Small,4400.0,7,1.3,North America,15,0,0.1044,0,660.0,3.0434782608695654,1.875,0
LEAD0267,Cold Call,Tech,Small,20200.0,6,26.1,North America,52,0,0.1552,0,10504.0,0.22140221402214022,7.428571428571429,0
LEAD0268,Cold Call,Finance,Small,10700.0,4,5.9,Europe,51,1,0.2549,0,5457.0,0.5797101449275363,10.2,0
LEAD0269,Email,Education,Small,14500.0,6,8.3,North America,49,1,0.1537,0,7105.0,0.6451612903225806,7.0,0
LEAD0270,Website,Finance,Small,10000.0,6,4.2,North America,56,2,0.6445,1,5600.0,1.1538461538461537,8.0,0
LEAD0271,LinkedIn,Tech,Small,12400.0,5,2.1,North America,22,1,0.5726,0,2728.0,1.6129032258064515,3.6666666666666665,0
LEAD0272,LinkedIn,Tech,Small,36600.0,2,28.0,Europe,73,0,0.2527,1,26718.0,0.06896551724137931,24.333333333333332,0
LEAD0273,LinkedIn,Tech,Large,20000.0,7,0.6,North America,62,1,0.9479,1,12400.0,4.375,7.75,0
LEAD0274,LinkedIn,Retail,Small,120600.0,7,6.2,Asia-Pacific,78,1,0.8461,1,94068.0,0.9722222222222222,9.75,0
LEAD0275,Email,Finance,Large,32900.0,8,15.8,North America,42,1,0.6432,1,13818.0,0.47619047619047616,4.666666666666667,0
LEAD0276,Email,Tech,Small,8400.0,9,4.5,Europe,62,1,0.6448,1,5208.0,1.6363636363636365,6.2,0
LEAD0277,LinkedIn,Tech,Medium,8100.0,8,7.2,Europe,16,0,0.3375,0,1296.0,0.9756097560975611,1.7777777777777777,0
LEAD0278,Cold Call,Finance,Medium,10200.0,2,10.1,Asia-Pacific,37,1,0.0989,0,3774.0,0.1801801801801802,12.333333333333334,0
LEAD0279,Cold Call,Manufacturing,Small,39100.0,6,48.0,North America,26,1,0.119,1,10166.0,0.12244897959183673,3.7142857142857144,0
LEAD0280,LinkedIn,Finance,Small,2600.0,5,17.1,Middle East,58,1,0.6203,0,1508.0,0.2762430939226519,9.666666666666666,0
LEAD0281,LinkedIn,Manufacturing,Small,7200.0,9,41.1,Middle East,31,0,0.2012,0,2232.0,0.21377672209026127,3.1,0
LEAD0282,Website,Finance,Small,49100.0,4,14.3,Asia-Pacific,45,0,0.592,1,22095.0,0.26143790849673204,9.0,0
LEAD0283,Email,Tech,Large,22400.0,2,3.9,South America,53,1,0.6221,1,11872.0,0.4081632653061224,17.666666666666668,0
LEAD0284,Website,Education,Medium,7100.0,3,4.2,Europe,45,2,0.1066,0,3195.0,0.5769230769230769,11.25,0
LEAD0285,Email,Finance,Small,6900.0,4,20.8,Europe,27,0,0.1398,0,1863.0,0.18348623853211007,5.4,0
LEAD0286,Website,Retail,Small,41700.0,8,6.8,Asia-Pacific,86,1,0.8556,1,35862.0,1.0256410256410258,9.555555555555555,0
LEAD0287,Email,Manufacturing,Small,46800.0,5,5.6,Asia-Pacific,56,0,0.4196,0,26208.0,0.7575757575757576,9.333333333333334,0
LEAD0288,Email,Tech,Small,7900.0,8,34.9,South America,86,0,0.542,1,6794.0,0.22284122562674097,9.555555555555555,0
LEAD0289,Website,Tech,Medium,12900.0,12,0.3,Asia-Pacific,33,0,0.8176,1,4257.0,9.23076923076923,2.5384615384615383,0
LEAD0290,Email,Retail,Small,38000.0,4,9.0,Middle East,46,1,0.3213,0,17480.0,0.4,9.2,0
LEAD0291,Website,Tech,Medium,31500.0,8,18.0,North America,55,1,0.8987,1,17325.0,0.42105263157894735,6.111111111111111,0
LEAD0292,Website,Tech,Small,35600.0,6,16.1,Asia-Pacific,84,1,0.9304,1,29904.0,0.3508771929824561,12.0,0
LEAD0293,LinkedIn,Tech,Small,16600.0,10,5.6,Asia-Pacific,86,1,0.7936,0,14276.0,1.5151515151515151,7.818181818181818,0
LEAD0294,Email,Tech,Medium,50500.0,6,9.3,Asia-Pacific,45,0,0.4742,1,22725.0,0.5825242718446602,6.428571428571429,0
LEAD0295,Website,Retail,Small,9900.0,8,0.2,North America,39,0,0.6389,0,3861.0,6.666666666666667,4.333333333333333,0
LEAD0296,Email,Tech,Large,5400.0,5,9.3,Asia-Pacific,53,1,0.5978,0,2862.0,0.48543689320388345,8.833333333333334,0
LEAD0297,LinkedIn,Finance,Large,26700.0,4,10.8,South America,77,0,0.85,1,20559.0,0.3389830508474576,15.4,0
LEAD0298,Website,Healthcare,Small,17500.0,6,25.0,North America,56,0,0.2372,0,9800.0,0.23076923076923078,8.0,0
LEAD0299,Cold Call,Finance,Small,40600.0,5,2.9,Europe,60,1,0.4074,0,24360.0,1.2820512820512822,10.0,0
LEAD0300,Website,Tech,Medium,3700.0,9,21.0,North America,77,2,0.8242,1,2849.0,0.4090909090909091,7.7,0
LEAD0301,Website,Retail,Large,39100.0,5,15.3,Middle East,74,0,0.7629,1,28934.0,0.3067484662576687,12.333333333333334,0
LEAD0302,Email,Tech,Medium,8900.0,4,13.3,Europe,75,1,0.6824,1,6675.0,0.2797202797202797,15.0,0
LEAD0303,Email,Retail,Small,23300.0,6,6.1,North America,67,0,0.5512,1,15611.0,0.8450704225352114,9.571428571428571,0
LEAD0304,Cold Call,Education,Large,2800.0,3,5.6,North America,82,0,0.2191,1,2296.0,0.4545454545454546,20.5,0
LEAD0305,Cold Call,Finance,Small,20800.0,7,14.7,Asia-Pacific,31,1,0.0949,0,6448.0,0.445859872611465,3.875,0
LEAD0306,Referral,Healthcare,Medium,27300.0,7,48.0,North America,100,1,0.9371,0,27300.0,0.14285714285714285,12.5,0
LEAD0307,Email,Finance,Large,11200.0,4,6.3,Europe,76,0,0.4535,0,8512.0,0.547945205479452,15.2,0
LEAD0308,Website,Finance,Small,6900.0,5,30.2,Middle East,52,2,0.5973,1,3588.0,0.16025641025641027,8.666666666666666,0
LEAD0309,LinkedIn,Education,Large,17400.0,6,10.7,South America,77,1,0.7866,1,13398.0,0.5128205128205129,11.0,0
LEAD0310,Website,Education,Small,37800.0,8,24.4,North America,48,1,0.5044,1,18144.0,0.31496062992125984,5.333333333333333,0
LEAD0311,Email,Finance,Large,9800.0,7,3.0,Middle East,64,0,0.7995,1,6272.0,1.75,8.0,0
LEAD0312,Website,Healthcare,Small,7800.0,4,17.3,Asia-Pacific,67,0,0.5964,0,5226.0,0.2185792349726776,13.4,0
LEAD0313,Website,Manufacturing,Large,8500.0,7,21.7,North America,72,1,0.5866,1,6120.0,0.30837004405286345,9.0,0
LEAD0314,Referral,Manufacturing,Small,61600.0,4,21.5,North America,46,0,0.6046,1,28336.0,0.17777777777777778,9.2,0
LEAD0315,LinkedIn,Healthcare,Medium,10900.0,7,18.5,North America,73,0,0.7338,1,7957.0,0.358974358974359,9.125,0
LEAD0316,Cold Call,Finance,Medium,2100.0,3,4.5,Asia-Pacific,46,1,0.0925,0,966.0,0.5454545454545454,11.5,0
LEAD0317,Email,Tech,Small,32400.0,4,9.0,North America,70,0,0.6883,0,22680.0,0.4,14.0,0
LEAD0318,Website,Manufacturing,Small,26000.0,5,4.4,North America,55,0,0.4963,1,14300.0,0.9259259259259258,9.166666666666666,0
LEAD0319,Website,Tech,Medium,4800.0,12,5.1,Asia-Pacific,19,1,0.6181,1,912.0,1.9672131147540985,1.4615384615384615,0
LEAD0320,Website,Healthcare,Small,85900.0,6,4.4,Europe,40,1,0.4053,1,34360.0,1.111111111111111,5.714285714285714,0
LEAD0321,Email,Tech,Medium,20700.0,5,4.1,Asia-Pacific,72,1,0.7789,1,14904.0,0.9803921568627452,12.0,0
LEAD0322,Cold Call,Tech,Small,15900.0,4,14.3,Asia-Pacific,49,2,0.1747,0,7791.0,0.26143790849673204,9.8,0
LEAD0323,Cold Call,Finance,Large,11600.0,3,12.7,North America,79,3,0.4918,1,9164.0,0.21897810218978103,19.75,0
LEAD0324,Website,Manufacturing,Small,47800.0,8,2.8,South America,31,2,0.5481,0,14818.0,2.1052631578947367,3.4444444444444446,0
LEAD0325,Referral,Tech,Small,7600.0,5,14.2,North America,69,1,0.7487,1,5244.0,0.32894736842105265,11.5,0
LEAD0326,Cold Call,Healthcare,Small,8700.0,2,4.2,Europe,54,1,0.0566,0,4698.0,0.3846153846153846,18.0,0
LEAD0327,Email,Tech,Small,4600.0,1,2.8,Europe,50,0,0.2014,0,2300.0,0.2631578947368421,25.0,0
LEAD0328,Cold Call,Tech,Small,30500.0,7,16.6,North America,31,1,0.2699,0,9455.0,0.3977272727272727,3.875,0
LEAD0329,Email,Finance,Small,20100.0,6,5.5,Middle East,59,1,0.5951,0,11859.0,0.9230769230769231,8.428571428571429,0
LEAD0330,Website,Healthcare,Large,20800.0,6,10.2,Europe,35,0,0.5246,1,7280.0,0.5357142857142857,5.0,0
LEAD0331,Email,Tech,Medium,6900.0,10,2.8,North America,42,0,0.576,1,2898.0,2.6315789473684212,3.8181818181818183,0
LEAD0332,LinkedIn,Finance,Medium,23100.0,2,11.5,Middle East,52,1,0.2766,0,12012.0,0.16,17.333333333333332,0
LEAD0333,Website,Tech,Small,31000.0,3,2.9,Europe,48,2,0.4054,0,14880.0,0.7692307692307693,12.0,0
LEAD0334,Website,Finance,Medium,10900.0,6,2.3,Asia-Pacific,76,0,0.8357,1,8284.0,1.8181818181818183,10.857142857142858,0
LEAD0335,Website,Manufacturing,Small,34300.0,5,6.0,Europe,3,0,0.0883,0,1029.0,0.7142857142857143,0.5,0
LEAD0336,Website,Manufacturing,Medium,10600.0,6,18.8,Asia-Pacific,51,1,0.5186,1,5406.0,0.30303030303030304,7.285714285714286,0
LEAD0337,LinkedIn,Finance,Small,30400.0,9,2.4,North America,48,0,0.5878,1,14592.0,2.6470588235294117,4.8,0
LEAD0338,Cold Call,Healthcare,Small,2700.0,8,1.6,North America,55,1,0.4367,1,1485.0,3.0769230769230766,6.111111111111111,0
LEAD0339,Email,Manufacturing,Small,18000.0,6,0.5,Europe,44,1,0.5235,1,7920.0,4.0,6.285714285714286,0
LEAD0340,Website,Tech,Large,71800.0,7,6.6,North America,75,0,0.9146,1,53850.0,0.9210526315789475,9.375,0
LEAD0341,Email,Education,Small,81500.0,5,4.1,Asia-Pacific,50,1,0.4973,0,40750.0,0.9803921568627452,8.333333333333334,0
LEAD0342,Email,Manufacturing,Medium,8600.0,5,4.2,North America,58,0,0.4836,1,4988.0,0.9615384615384615,9.666666666666666,0
LEAD0343,Website,Tech,Small,13600.0,6,48.0,North America,73,1,0.6818,1,9928.0,0.12244897959183673,10.428571428571429,0
LEAD0344,Email,Tech,Medium,3300.0,6,2.7,North America,56,0,0.418,0,1848.0,1.6216216216216215,8.0,0
LEAD0345,Email,Manufacturing,Large,43300.0,4,7.5,Asia-Pacific,30,0,0.5263,0,12990.0,0.47058823529411764,6.0,0
LEAD0346,Cold Call,Healthcare,Small,18800.0,7,48.0,Asia-Pacific,46,0,0.0754,0,8648.0,0.14285714285714285,5.75,0
LEAD0347,Cold Call,Tech,Small,11700.0,9,0.5,North America,53,1,0.726,1,6201.0,6.0,5.3,0
LEAD0348,Website,Tech,Large,4400.0,4,14.4,Europe,22,1,0.4956,1,968.0,0.2597402597402597,4.4,0
LEAD0349,Email,Finance,Medium,60700.0,7,5.7,North America,41,2,0.3554,0,24887.0,1.044776119402985,5.125,0
LEAD0350,Cold Call,Retail,Small,17100.0,4,28.5,Europe,54,1,0.1035,0,9234.0,0.13559322033898305,10.8,0
LEAD0351,Email,Retail,Medium,8700.0,9,29.3,North America,95,1,0.7982,1,8265.0,0.297029702970297,9.5,0
LEAD0352,LinkedIn,Manufacturing,Medium,10600.0,4,6.0,Europe,62,0,0.3928,1,6572.0,0.5714285714285714,12.4,0
LEAD0353,Cold Call,Tech,Small,8300.0,12,3.1,Europe,58,1,0.5418,0,4814.0,2.9268292682926833,4.461538461538462,0
LEAD0354,Website,Healthcare,Medium,20400.0,9,6.8,South America,89,0,0.7551,0,18156.0,1.153846153846154,8.9,0
LEAD0355,Website,Healthcare,Small,55200.0,11,40.4,North America,67,2,0.6903,0,36984.0,0.26570048309178745,5.583333333333333,0
LEAD0356,Cold Call,Finance,Small,40900.0,8,4.1,Asia-Pacific,70,1,0.6971,1,28630.0,1.5686274509803924,7.777777777777778,0
LEAD0357,Website,Tech,Medium,14300.0,10,47.9,Europe,47,2,0.5649,0,6721.0,0.20449897750511248,4.2727272727272725,0
LEAD0358,Email,Manufacturing,Small,37000.0,8,20.6,South America,30,1,0.1883,0,11100.0,0.37037037037037035,3.3333333333333335,0
LEAD0359,Referral,Education,Small,13000.0,9,3.8,North America,60,0,0.8201,1,7800.0,1.875,6.0,0
LEAD0360,Email,Finance,Medium,7800.0,9,18.9,North America,91,0,0.8634,1,7098.0,0.45226130653266333,9.1,0
LEAD0361,Email,Healthcare,Large,84000.0,5,0.7,South America,85,1,0.9595,1,71400.0,2.9411764705882355,14.166666666666666,1
LEAD0362,Cold Call,Tech,Large,9200.0,6,9.6,North America,68,0,0.5072,0,6256.0,0.5660377358490566,9.714285714285714,0
LEAD0363,Email,Healthcare,Large,9800.0,7,5.4,North America,41,0,0.3383,1,4018.0,1.09375,5.125,0
LEAD0364,Email,Retail,Large,93500.0,6,6.8,North America,24,0,0.2016,0,22440.0,0.7692307692307693,3.4285714285714284,0
LEAD0365,Referral,Healthcare,Small,4900.0,3,7.8,Asia-Pacific,39,0,0.3021,0,1911.0,0.3409090909090909,9.75,0
LEAD0366,Email,Manufacturing,Small,30600.0,6,8.5,North America,59,0,0.4025,0,18054.0,0.631578947368421,8.428571428571429,0
LEAD0367,Referral,Healthcare,Medium,56900.0,4,12.9,South America,46,1,0.8781,1,26174.0,0.28776978417266186,9.2,0
LEAD0368,LinkedIn,Finance,Small,16300.0,8,14.4,Europe,75,1,0.7762,1,12225.0,0.5194805194805194,8.333333333333334,0
LEAD0369,Website,Retail,Medium,2100.0,2,44.7,North America,25,0,0.0484,0,525.0,0.0437636761487965,8.333333333333334,0
LEAD0370,Website,Tech,Medium,11400.0,2,17.4,Europe,52,1,0.4152,0,5928.0,0.10869565217391305,17.333333333333332,0
LEAD0371,Website,Finance,Small,4400.0,4,14.1,North America,40,0,0.5746,1,1760.0,0.26490066225165565,8.0,0
LEAD0372,Website,Finance,Large,12800.0,3,6.1,Europe,75,1,0.6163,1,9600.0,0.4225352112676057,18.75,0
LEAD0373,Website,Finance,Medium,33200.0,6,1.6,Asia-Pacific,66,1,0.8636,1,21912.0,2.3076923076923075,9.428571428571429,0
LEAD0374,Cold Call,Retail,Small,13600.0,1,0.8,Europe,38,0,0.0804,0,5168.0,0.5555555555555556,19.0,0
LEAD0375,Website,Finance,Large,13300.0,5,7.9,North America,72,0,0.8739,1,9576.0,0.5617977528089887,12.0,0
LEAD0376,Website,Retail,Small,18300.0,5,13.3,Asia-Pacific,23,1,0.4049,0,4209.0,0.34965034965034963,3.8333333333333335,0
LEAD0377,LinkedIn,Healthcare,Small,19400.0,4,12.7,Asia-Pacific,19,0,0.1608,0,3686.0,0.29197080291970806,3.8,0
LEAD0378,Website,Finance,Medium,40800.0,3,36.8,Asia-Pacific,37,2,0.2845,0,15096.0,0.07936507936507937,9.25,0
LEAD0379,LinkedIn,Education,Medium,9400.0,6,5.9,Asia-Pacific,15,2,0.1989,0,1410.0,0.8695652173913043,2.142857142857143,0
LEAD0380,Website,Tech,Medium,36500.0,6,12.0,North America,53,1,0.7826,1,19345.0,0.46153846153846156,7.571428571428571,0
LEAD0381,Website,Tech,Medium,18700.0,4,26.4,South America,53,0,0.3432,0,9911.0,0.14598540145985403,10.6,0
LEAD0382,Cold Call,Healthcare,Medium,9100.0,3,6.3,North America,47,0,0.0876,0,4277.0,0.4109589041095891,11.75,0
LEAD0383,Cold Call,Tech,Small,9000.0,7,7.9,North America,66,0,0.4961,1,5940.0,0.7865168539325842,8.25,0
LEAD0384,LinkedIn,Tech,Large,11000.0,3,30.9,Asia-Pacific,41,0,0.2576,0,4510.0,0.09404388714733543,10.25,0
LEAD0385,Cold Call,Healthcare,Large,21500.0,8,9.7,Middle East,29,4,0.2452,0,6235.0,0.7476635514018692,3.2222222222222223,0
LEAD0386,LinkedIn,Healthcare,Small,7200.0,6,19.4,Asia-Pacific,39,0,0.3778,1,2808.0,0.29411764705882354,5.571428571428571,0
LEAD0387,Website,Finance,Small,52600.0,11,33.0,North America,31,0,0.5358,0,16306.0,0.3235294117647059,2.5833333333333335,0
LEAD0388,Website,Manufacturing,Large,19100.0,3,10.3,North America,43,2,0.4393,0,8213.0,0.2654867256637168,10.75,0
LEAD0389,LinkedIn,Healthcare,Large,52500.0,7,1.5,Europe,67,0,0.8161,1,35175.0,2.8,8.375,0
LEAD0390,LinkedIn,Education,Large,3000.0,7,20.8,South America,20,1,0.3223,0,600.0,0.3211009174311926,2.5,0
LEAD0391,Referral,Tech,Large,10400.0,7,20.5,North America,48,3,0.8407,1,4992.0,0.32558139534883723,6.0,0
LEAD0392,Email,Healthcare,Medium,2500.0,5,1.6,Asia-Pacific,74,0,0.752,1,1850.0,1.923076923076923,12.333333333333334,0
LEAD0393,Email,Education,Medium,8400.0,7,9.6,North America,76,1,0.6302,0,6384.0,0.6603773584905661,9.5,0
LEAD0394,LinkedIn,Healthcare,Medium,41600.0,7,8.1,Asia-Pacific,41,0,0.3749,1,17056.0,0.7692307692307693,5.125,0
LEAD0395,Website,Retail,Small,2700.0,3,22.6,South America,99,1,0.6988,0,2673.0,0.1271186440677966,24.75,0
LEAD0396,Referral,Finance,Medium,13500.0,4,4.0,Europe,34,0,0.8274,0,4590.0,0.8,6.8,0
LEAD0397,LinkedIn,Tech,Medium,4500.0,4,6.8,North America,50,1,0.6488,1,2250.0,0.5128205128205129,10.0,0
LEAD0398,Email,Finance,Medium,12800.0,7,11.2,Asia-Pacific,32,0,0.2909,0,4096.0,0.5737704918032788,4.0,0
LEAD0399,LinkedIn,Finance,Medium,38500.0,3,8.8,Europe,64,0,0.4192,0,24640.0,0.3061224489795918,16.0,0
LEAD0400,LinkedIn,Education,Small,21500.0,6,37.3,Asia-Pacific,100,1,0.5514,1,21500.0,0.1566579634464752,14.285714285714286,0
LEAD0401,Website,Tech,Small,28700.0,4,38.9,Europe,92,0,0.743,0,26404.0,0.10025062656641605,18.4,0
LEAD0402,LinkedIn,Manufacturing,Small,10600.0,9,1.1,North America,72,1,0.8765,1,7632.0,4.285714285714286,7.2,0
LEAD0403,Email,Manufacturing,Small,59800.0,4,4.3,Asia-Pacific,43,1,0.1721,0,25714.0,0.7547169811320755,8.6,0
LEAD0404,LinkedIn,Tech,Small,26700.0,8,0.2,North America,52,1,0.8688,0,13884.0,6.666666666666667,5.777777777777778,0
